URL,Status
"https://www.latimes.com/world-nation/story/2022-02-17/as-china-encroaches-on-latin-america-what-happens-to-democracies
","200
"
"https://www.latimes.com/lifestyle/story/2022-01-29/la-affairs-robert-soto-keating-hopelessly-devoted-to-her
","200
"
"https://www.latimes.com/sports/rams/story/2022-02-13/super-bowl-lvi-matthew-stafford-delivers-win-over-bengals
","200
"
"https://www.latimes.com/science
","200
"
"https://www.latimes.com/people/andrew-j-campa
","200
"
"https://www.latimes.com/sports/hockey
","200
"
"https://www.latimes.com/about/shortdocs
","200
"
"https://www.latimes.com/entertainment-arts/music
","200
"
"https://www.latimes.com/opinion/story/2022-02-08/socal-gas-climate-fine
","200
"
"https://www.latimes.com/california/photography
","200
"
"https://www.latimes.com/california/liveblog/rams-super-bowl-parade-los-angeles-live-updates
","200
"
"https://www.latimes.com/business/story/2022-02-16/column-trump-trade-deal-china
","200
"
"https://www.latimes.com/opinion/story/2022-02-16/commentary-san-francisco-school-board-members-ignored-parents-and-students-so-they-were-ousted
","200
"
"https://www.latimes.com/sports/highschool/story/2022-02-16/high-school-basketball-southern-section-girls-playoff-results-and-updated-pairings
","200
"
"https://www.latimes.com/topic/transportation
","200
"
"https://www.latimes.com/opinion/story/2022-02-16/gas-ban-building-electrification?_amp=true
","200
"
"https://www.latimes.com/entertainment-arts/tv/story/2022-02-16/netflix-jeen-yuhs-kanye-west-docuseries
","200
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/una-guerra-mas-alla-de-ucrania-depende-de-muchas-incognitas
","200
"
"https://www.latimes.com/world/europe/la-et-chicano27-2008may27-story.html
","200
"
"https://www.latimes.com/opinion/story/2022-02-16/donald-trump-presidential-records-act-national-archives
","200
"
"https://www.latimes.com/california/story/2022-02-11/inglewoods-1-billion-fix-for-sofis-traffic-problems
","200
"
"https://www.latimes.com/california/story/2022-02-15/san-francisco-votes-in-school-board-recall-election
","200
"
